Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
ΑΝΖ	Playing Kit - Arm	13:00:14	6	A	0.240	6	1	9314
Dulux	TVGI Series Text	13:00:35	18	B	0.498	18	1	9335
NZC	Umpire Jersey Front	13:00:54	2	A	0.395	2	1	9354
Dulux	LED Sightscreen	13:00:59	3	A	0.266	3	1	9359
Dulux	Virtual Grass Sign - End of Wicket	13:00:59	3	A	0.289	3	1	9359
GJ Gardner	Virtual Grass Sign - End of Wicket	13:00:59	3	A	0.383	3	1	9359
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:00:59	3	A	0.332	3	1	9359
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:00:59	3	A	0.246	6	2	9359
Dulux	LED Sign - End of Wicket Signage	13:01:15	1	C	5.419	4	4	9375
GJ Gardner	Virtual Grass Sign - End of Wicket	13:01:14	2	B	2.013	2	1	9374
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:01:11	5	B	1.871	5	1	9371
ΑΝΖ	LED Sign - End of Wicket Signage	13:01:15	1	C	0.336	7	7	9375
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:01:11	5	C	3.345	5	1	9371
Dulux	LED Sightscreen	13:01:21	1	A	0.266	1	1	9381
Dulux	LED Sign - End of Wicket Signage	13:01:21	1	C	5.419	4	4	9381
GJ Gardner	Virtual Grass Sign - End of Wicket	13:01:21	1	B	2.013	1	1	9381
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:01:21	1	B	1.871	1	1	9381
ΑΝΖ	LED Sign - End of Wicket Signage	13:01:21	1	C	0.336	7	7	9381
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:01:21	1	C	3.345	1	1	9381
BRB	Grass Sign - Square of Wicket	13:01:22	3	C	2.083	3	1	9382
Canterbury	Playing Kit - Shirt Front	13:01:30	2	A	0.208	2	1	9390
ΑΝΖ	Playing Kit - Shirt Front	13:01:30	2	A	0.531	2	1	9390
GJ Gardner	Umpire Jersey Back	13:01:38	2	C	0.258	2	1	9398
GJ Gardner	Umpire Jersey Back - Homes	13:01:38	2	A	0.133	2	1	9398
Canterbury	Playing Kit - Shirt Front	13:01:34	7	A	0.208	7	1	9394
ΑΝΖ	Playing Kit - Shirt Front	13:01:34	7	A	0.531	7	1	9394
Canterbury	Playing Kit - Shirt Front	13:01:42	9	A	0.208	9	1	9402
ΑΝΖ	Playing Kit - Arm	13:01:34	17	A	0.240	17	1	9394
ΑΝΖ	Playing Kit - Shirt Front	13:01:42	9	A	0.531	9	1	9402
GJ Gardner	Umpire Jersey Back	13:01:51	4	C	0.258	4	1	9411
GJ Gardner	Umpire Jersey Back - Homes	13:01:51	4	A	0.133	4	1	9411
Ford	Player Kit - Shirt Back	13:01:57	4	A	0.384	4	1	9417
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:02:02	2	B	1.871	2	1	9422
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:02:02	2	C	3.345	2	1	9422
ΑΝΖ	Playing Kit - Arm	13:02:08	2	A	0.240	2	1	9428
Dulux	LED Sign - End of Wicket Signage	13:02:10	7	C	5.419	20	2.857	9430
Dulux	Stumps	13:02:13	4	D	0.296	48	12	9433
KFC	Boundary Rope	13:02:10	7	A	0.278	21	3	9430
Life Direct	Boundary Rope	13:02:10	7	A	0.586	7	1	9430
ΑΝΖ	Boundary Rope	13:02:10	7	E	0.143	21	3	9430
NZC	Umpire Cap	13:02:26	7	A	0.320	7	1	9446
Powerade	TVGI - Weather Report	13:02:33	8	A	29.031	8	1	9453
Dulux	TVGI Series Logo	13:04:22	15	C	1.198	15	1	9562
Dulux	TVGI Series Text	13:04:20	18	B	0.498	18	1	9560
ΑΝΖ	Playing Kit - Arm	13:04:41	2	A	0.240	2	1	9581
Dulux	LED Sign - End of Wicket Signage	13:04:45	1	C	5.419	3	3	9585
Dulux	Stumps	13:04:45	1	D	0.296	9	9	9585
KFC	Boundary Rope	13:04:45	1	A	0.278	3	3	9585
Life Direct	Boundary Rope	13:04:45	1	A	0.586	1	1	9585
ΑΝΖ	Boundary Rope	13:04:45	1	E	0.143	6	6	9585
KFC	Boundary Rope	13:04:49	1	A	0.278	3	3	9589
Life Direct	Boundary Rope	13:04:49	1	A	0.586	1	1	9589
ΑΝΖ	Boundary Rope	13:04:49	1	E	0.143	10	10	9589
Powerade	Drinks Cooler	13:04:52	1	A	4.556	1	1	9592
Dulux	LED Sign - End of Wicket Signage	13:04:55	1	C	5.419	3	3	9595
KFC	Boundary Rope	13:04:53	3	A	0.278	9	3	9593
Life Direct	Boundary Rope	13:04:53	3	A	0.586	3	1	9593
ΑΝΖ	Boundary Rope	13:04:53	3	E	0.143	30	10	9593
BRB	Grass Sign - Square of Wicket	13:04:58	1	A	2.083	1	1	9598
Canterbury	Playing Kit - Shirt Front	13:04:59	3	A	0.208	3	1	9599
ΑΝΖ	Playing Kit - Shirt Front	13:04:59	3	A	0.531	3	1	9599
ΑΝΖ	Playing Kit - Arm	13:05:42	2	A	0.240	2	1	9642
KFC	Boundary Rope	13:05:49	1	A	0.278	3	3	9649
Life Direct	Boundary Rope	13:05:49	1	A	0.586	1	1	9649
ΑΝΖ	Boundary Rope	13:05:49	1	E	0.143	10	10	9649
KFC	Boundary Rope	13:05:53	1	A	0.278	3	3	9653
Life Direct	Boundary Rope	13:05:53	1	A	0.586	1	1	9653
ΑΝΖ	Boundary Rope	13:05:53	1	E	0.143	10	10	9653
KFC	Boundary Rope	13:05:55	1	A	0.278	3	3	9655
Life Direct	Boundary Rope	13:05:55	1	A	0.586	1	1	9655
ΑΝΖ	Boundary Rope	13:05:55	1	E	0.143	10	10	9655
Life Direct	LED Sign - End of Wicket Signage	13:05:56	1	D	1.747	3	3	9656
BRB	Grass Sign - Square of Wicket	13:05:58	1	C	2.083	1	1	9658
ΑΝΖ	Playing Kit - Arm	13:05:58	1	A	0.240	1	1	9658
Dulux	LED Sign - End of Wicket Signage	13:05:59	2	C	5.419	4	2	9659
Dulux	Stumps	13:06:00	1	D	0.296	12	12	9660
KFC	Boundary Rope	13:06:00	1	A	0.278	3	3	9660
Life Direct	Boundary Rope	13:06:00	1	A	0.586	1	1	9660
ΑΝΖ	Boundary Rope	13:06:00	1	E	0.143	10	10	9660
Life Direct	LED Sign - End of Wicket Signage	13:06:01	1	B	1.747	2	2	9661
Canterbury	Playing Kit - Shirt Front	13:06:04	2	A	0.208	2	1	9664
ΑΝΖ	Playing Kit - Shirt Front	13:06:04	2	A	0.531	2	1	9664
Dulux	Virtual Grass Sign - End of Wicket	13:06:07	12	A	0.289	12	1	9667
GJ Gardner	Virtual Grass Sign - End of Wicket	13:06:07	12	A	0.383	12	1	9667
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:06:07	12	A	0.332	12	1	9667
Powerade	LED Sight Screen	13:06:07	12	A	0.266	12	1	9667
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:06:07	12	A	0.246	24	2	9667
Dulux	LED Sign - End of Wicket Signage	13:06:19	4	C	5.419	16	4	9679
ΑΝΖ	LED Sight Screen	13:06:19	4	C	0.266	4	1	9679
ΑΝΖ	LED Sign - End of Wicket Signage	13:06:19	4	C	0.336	24	6	9679
Dulux	Virtual Grass Sign - End of Wicket	13:06:37	6	A	0.289	6	1	9697
GJ Gardner	Virtual Grass Sign - End of Wicket	13:06:37	6	A	0.383	6	1	9697
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:06:37	6	A	0.332	6	1	9697
ΑΝΖ	LED Sight Screen	13:06:37	6	A	0.266	6	1	9697
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:06:37	6	A	0.246	12	2	9697
Canterbury	Playing Kit - Shirt Front	13:06:43	7	A	0.208	7	1	9703
ΑΝΖ	Playing Kit - Shirt Front	13:06:43	9	A	0.531	9	1	9703
Dulux	LED Sign - End of Wicket Signage	13:06:53	5	E	5.419	5	1	9713
ΑΝΖ	Boundary Rope	13:06:54	4	E	0.143	16	4	9714
ΑΝΖ	Playing Kit - Arm	13:06:50	8	A	0.240	8	1	9710
Dulux	LED Sign - End of Wicket Signage	13:07:03	4	C	5.419	16	4	9723
Ford	LED SignLED Sign	13:07:04	3	C	0.240	21	7	9724
GJ Gardner	Virtual Grass Sign - End of Wicket	13:07:02	5	B	2.013	5	1	9722
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:06:58	9	B	1.871	9	1	9718
ΑΝΖ	LED Sight Screen	13:07:04	3	C	0.266	3	1	9724
ΑΝΖ	LED Sign - End of Wicket Signage	13:07:03	4	C	0.336	32	8	9723
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:06:58	9	C	3.345	9	1	9718
Canterbury	Playing Kit - Shirt Front	13:07:07	3	A	0.208	3	1	9727
ΑΝΖ	Playing Kit - Shirt Front	13:07:07	6	A	0.531	6	1	9727
ΑΝΖ	Playing Kit - Arm	13:07:09	5	A	0.240	5	1	9729
Dulux	LED Sign - End of Wicket Signage	13:07:25	1	C	5.419	4	4	9745
GJ Gardner	Virtual Grass Sign - End of Wicket	13:07:22	4	B	2.013	4	1	9742
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:07:20	6	B	1.871	6	1	9740
ΑΝΖ	LED Sign - End of Wicket Signage	13:07:25	1	C	0.336	6	6	9745
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:07:20	6	C	3.345	6	1	9740
Life Direct	Boundary Rope	13:07:27	1	A	0.586	1	1	9747
KFC	Boundary Rope	13:07:27	3	A	0.278	7	2.333	9747
Life Direct	Boundary Rope	13:07:29	1	A	0.586	1	1	9749
ΑΝΖ	Boundary Rope	13:07:27	3	E	0.143	24	10	9747
Dulux	LED Sign - End of Wicket Signage	13:07:30	2	C	5.419	8	4	9750
KFC	LED Sign	13:07:30	2	E	5.027	2	1	9750
KFC	LED Sign - GET THE APP	13:07:30	2	D	10.368	2	1	9750
ΑΝΖ	LED Sight Screen	13:07:30	2	C	0.266	2	1	9750
GJ Gardner	Virtual Grass Sign - End of Wicket	13:07:30	3	B	2.013	3	1	9750
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:07:30	3	B	1.871	3	1	9750
ΑΝΖ	LED Sign - End of Wicket Signage	13:07:30	3	C	0.336	24	8	9750
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:07:30	3	C	3.345	3	1	9750
Dulux	LED Sign - End of Wicket Signage	13:07:43	9	C	5.419	27	3	9763
KFC	LED Sign	13:07:43	9	A	5.027	9	1	9763
ΑΝΖ	LED Sign - End of Wicket Signage	13:07:43	9	C	0.336	9	1	9763
GJ Gardner	Virtual Grass Sign - End of Wicket	13:07:52	2	B	2.013	2	1	9772
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:07:52	5	B	1.871	5	1	9772
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:07:52	5	C	3.345	5	1	9772
GJ Gardner	Virtual Grass Sign - End of Wicket	13:07:58	4	B	2.013	4	1	9778
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:07:58	4	B	1.871	4	1	9778
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:07:58	4	C	3.345	4	1	9778
ΑΝΖ	LED Sign - End of Wicket Signage	13:08:01	3	C	0.336	11	3.667	9781
Dulux	LED Sign - End of Wicket Signage	13:08:01	4	C	5.419	12	2	9781
KFC	LED Sign	13:08:01	4	E	5.027	5	1.250	9781
KFC	LED Sign - GET THE APP	13:08:01	4	D	10.368	4	1	9781
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:08:06	2	B	1.871	2	1	9786
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:08:06	2	C	3.345	2	1	9786
Canterbury	Playing Kit - Shirt Front	13:08:09	3	A	0.208	3	1	9789
ΑΝΖ	Playing Kit - Shirt Front	13:08:09	3	A	0.531	3	1	9789
ΑΝΖ	Playing Kit - Arm	13:08:15	1	A	0.240	1	1	9795
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:08:16	2	B	1.871	2	1	9796
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:08:16	2	C	3.345	2	1	9796
GJ Gardner	Virtual Grass Sign - End of Wicket	13:08:19	1	B	2.013	1	1	9799
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:08:19	1	B	1.871	1	1	9799
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:08:19	1	C	3.345	1	1	9799
Canterbury	Playing Kit - Shirt Front	13:08:24	1	A	0.208	1	1	9804
ΑΝΖ	Playing Kit - Shirt Front	13:08:24	1	A	0.531	1	1	9804
Canterbury	Playing Kit - Shirt Front	13:08:26	2	A	0.208	2	1	9806
ΑΝΖ	Playing Kit - Shirt Front	13:08:26	2	A	0.531	2	1	9806
ΑΝΖ	Playing Kit - Arm	13:08:25	5	A	0.240	5	1	9805
ΑΝΖ	Playing Kit - Shirt Front	13:08:29	1	A	0.531	1	1	9809
Dulux	Virtual Grass Sign - End of Wicket	13:08:30	5	A	0.289	5	1	9810
GJ Gardner	LED Sightscreen	13:08:30	5	A	0.258	5	1	9810
GJ Gardner	LED Sightscreen - Homes	13:08:30	5	A	0.133	5	1	9810
GJ Gardner	Virtual Grass Sign - End of Wicket	13:08:30	5	A	0.383	5	1	9810
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:08:30	5	A	0.332	5	1	9810
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:08:30	5	A	0.246	10	2	9810
Canterbury	Playing Kit - Shirt Front	13:08:44	6	A	0.208	6	1	9824
ΑΝΖ	Playing Kit - Shirt Front	13:08:44	6	A	0.531	6	1	9824
Canterbury	Playing Kit - Shirt Front	13:08:51	1	A	0.208	1	1	9831
ΑΝΖ	Playing Kit - Arm	13:08:51	1	A	0.240	1	1	9831
ΑΝΖ	Playing Kit - Shirt Front	13:08:51	1	A	0.531	1	1	9831
Ford	Player Kit - Shirt Back	13:08:49	6	A	0.384	6	1	9829
ΑΝΖ	Playing Kit - Arm	13:08:53	2	A	0.240	2	1	9833
Dulux	LED Sign - End of Wicket Signage	13:09:25	2	C	5.419	6	3	9865
Dulux	Stumps	13:09:25	2	D	0.296	24	12	9865
KFC	Boundary Rope	13:09:25	2	A	0.278	6	3	9865
Life Direct	Boundary Rope	13:09:25	2	A	0.586	2	1	9865
ΑΝΖ	Boundary Rope	13:09:25	2	E	0.143	20	10	9865
Dulux	Virtual Grass Sign - End of Wicket	13:09:32	1	A	6.162	1	1	9872
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:09:32	1	C	6.637	1	1	9872
KFC	Boundary Rope	13:09:35	3	A	0.278	9	3	9875
Life Direct	Boundary Rope	13:09:35	3	A	0.586	3	1	9875
ΑΝΖ	Boundary Rope	13:09:35	3	E	0.143	30	10	9875
Ford	Player Kit - Shirt Back	13:09:41	2	A	0.384	2	1	9881
Canterbury	Playing Kit - Shirt Front	13:09:38	8	A	0.208	8	1	9878
ΑΝΖ	Playing Kit - Shirt Front	13:09:38	8	A	0.531	8	1	9878
Dulux	LED Sign - End of Wicket Signage	13:09:52	4	C	5.419	12	3	9892
Dulux	Stumps	13:09:52	4	D	0.296	48	12	9892
KFC	Boundary Rope	13:09:52	4	A	0.278	12	3	9892
Life Direct	Boundary Rope	13:09:52	4	A	0.586	4	1	9892
ΑΝΖ	Boundary Rope	13:09:52	4	E	0.143	40	10	9892
ΑΝΖ	LED Sign - End of Wicket Signage	13:09:58	1	C	0.336	8	8	9898
Canterbury	Playing Kit - Shirt Front	13:09:56	4	A	0.208	4	1	9896
ΑΝΖ	Playing Kit - Shirt Front	13:09:56	4	A	0.531	4	1	9896
ΑΝΖ	Playing Kit - Arm	13:10:01	1	A	0.240	1	1	9901
ΑΝΖ	Playing Kit - Arm	13:10:03	6	A	0.240	6	1	9903
Dulux	Virtual Grass Sign - End of Wicket	13:10:09	1	A	6.162	1	1	9909
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:10:09	1	C	6.637	1	1	9909
BRB	Grass Sign - Square of Wicket	13:10:19	2	A	2.083	2	1	9919
Canterbury	Playing Kit - Shirt Front	13:10:24	2	A	0.208	2	1	9924
ΑΝΖ	Playing Kit - Shirt Front	13:10:24	2	A	0.531	2	1	9924
Ford	Player Kit - Shirt Back	13:10:27	4	A	0.384	4	1	9927
Canterbury	Playing Kit - Shirt Front	13:10:31	3	A	0.208	3	1	9931
ΑΝΖ	Playing Kit - Shirt Front	13:10:33	1	A	0.531	1	1	9933
ΑΝΖ	Playing Kit - Arm	13:10:33	4	A	0.240	4	1	9933
Dulux	LED Sign - End of Wicket Signage	13:10:42	2	C	5.419	6	3	9942
KFC	Boundary Rope	13:10:42	2	A	0.278	6	3	9942
Life Direct	Boundary Rope	13:10:42	2	A	0.586	2	1	9942
ΑΝΖ	Boundary Rope	13:10:42	2	E	0.143	20	10	9942
ΑΝΖ	Playing Kit - Arm	13:10:39	5	A	0.240	5	1	9939
Dulux	LED Sign - End of Wicket Signage	13:10:47	4	C	5.419	16	4	9947
Dulux	Virtual Grass Sign - End of Wicket	13:10:46	5	A	6.162	5	1	9946
ΑΝΖ	LED Sight Screen	13:10:48	3	C	0.266	3	1	9948
ΑΝΖ	LED Sign - End of Wicket Signage	13:10:47	4	C	0.336	28	7	9947
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:10:46	5	C	6.637	5	1	9946
ΑΝΖ	Playing Kit - Arm	13:10:54	1	A	0.240	1	1	9954
Canterbury	Playing Kit - Shirt Front	13:10:55	3	A	0.208	3	1	9955
ΑΝΖ	Playing Kit - Shirt Front	13:10:55	3	A	0.531	3	1	9955
Ford	Player Kit - Shirt Back	13:10:58	4	A	0.384	4	1	9958
Canterbury	Playing Kit - Shirt Front	13:11:02	1	A	0.208	1	1	9962
ΑΝΖ	Playing Kit - Shirt Front	13:11:02	3	A	0.531	3	1	9962
ΑΝΖ	Playing Kit - Arm	13:11:03	12	A	0.240	12	1	9963
Dulux	Virtual Grass Sign - End of Wicket	13:11:18	1	A	6.162	1	1	9978
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:11:18	1	C	6.637	1	1	9978
Dulux	LED Sign - End of Wicket Signage	13:11:21	3	C	5.419	12	4	9981
Dulux	Virtual Grass Sign - End of Wicket	13:11:20	4	A	6.162	4	1	9980
GJ Gardner	LED Sightscreen	13:11:21	3	A	0.258	3	1	9981
GJ Gardner	LED Sightscreen - Homes	13:11:21	3	A	0.133	3	1	9981
GJ Gardner	Virtual Grass Sign - End of Wicket	13:11:22	2	B	2.013	2	1	9982
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:11:22	2	B	1.871	2	1	9982
ΑΝΖ	LED Sign - End of Wicket Signage	13:11:21	3	C	0.336	24	8	9981
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:11:20	4	C	6.637	6	1.500	9980
Dulux	Virtual Grass Sign - End of Wicket	13:11:27	2	A	6.162	2	1	9987
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:11:27	2	C	6.637	2	1	9987
Dulux	LED Sign - End of Wicket Signage	13:11:40	8	C	5.419	24	3	10000
Dulux	Stumps	13:11:41	7	D	0.296	84	12	10001
KFC	Boundary Rope	13:11:40	8	A	0.278	24	3	10000
Life Direct	Boundary Rope	13:11:40	8	A	0.586	8	1	10000
ΑΝΖ	Boundary Rope	13:11:40	8	E	0.143	80	10	10000
ΑΝΖ	Playing Kit - Arm	13:11:34	14	A	0.240	14	1	9994
Dulux	Virtual Grass Sign - End of Wicket	13:12:02	2	A	6.162	2	1	10022
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:12:02	2	C	6.637	2	1	10022
Dulux	LED Sign - End of Wicket Signage	13:12:04	3	C	5.419	6	2	10024
Dulux	Stumps	13:12:04	3	D	0.296	12	4	10024
KFC	Boundary Rope	13:12:04	3	A	0.278	9	3	10024
Life Direct	Boundary Rope	13:12:04	3	A	0.586	3	1	10024
ΑΝΖ	Boundary Rope	13:12:04	3	E	0.143	30	10	10024
Canterbury	Playing Kit - Shirt Front	13:11:34	12	A	0.208	12	1	9994
ΑΝΖ	Playing Kit - Shirt Front	13:11:34	12	A	0.531	12	1	9994
ΑΝΖ	Playing Kit - Arm	13:12:11	3	A	0.240	3	1	10031
Canterbury	Playing Kit - Shirt Front	13:12:14	1	A	0.208	1	1	10034
Powerade	Drinks Cooler	13:12:14	1	A	4.556	1	1	10034
ΑΝΖ	Playing Kit - Shirt Front	13:12:14	1	A	0.531	1	1	10034
Powerade	Drinks Box	13:12:14	3	B	5.312	3	1	10034
Powerade	Drinks Box	13:12:21	10	B	5.312	10	1	10041
Canterbury	Playing Kit - Shirt Front	13:12:16	16	A	0.208	16	1	10036
Powerade	Drinks Cooler	13:12:17	15	A	4.556	15	1	10037
ΑΝΖ	Playing Kit - Shirt Front	13:12:16	16	A	0.531	16	1	10036
ΑΝΖ	Playing Kit - Arm	13:12:37	1	A	0.240	1	1	10057
Dulux	LED Sign - End of Wicket Signage	13:12:41	2	C	5.419	8	4	10061
Dulux	Virtual Grass Sign - End of Wicket	13:12:40	3	A	6.162	3	1	10060
Pals	LED Sign	13:12:41	2	B	0.140	12	6	10061
ΑΝΖ	LED Sight Screen	13:12:41	2	C	0.266	2	1	10061
ΑΝΖ	LED Sign - End of Wicket Signage	13:12:41	2	C	0.336	14	7	10061
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:12:40	3	C	6.637	3	1	10060
KFC	Virtual Grass Sign - Square of Wicket	13:12:43	2	C	1.623	2	1	10063
Canterbury	Playing Kit - Shirt Front	13:12:45	7	A	0.208	7	1	10065
ΑΝΖ	Playing Kit - Shirt Front	13:12:45	7	A	0.531	7	1	10065
ΑΝΖ	Playing Kit - Arm	13:12:53	1	A	0.240	1	1	10073
ΑΝΖ	Playing Kit - Arm	13:12:55	7	A	0.240	7	1	10075
Canterbury	Playing Kit - Shirt Front	13:13:02	1	A	0.208	1	1	10082
ΑΝΖ	Playing Kit - Shirt Front	13:13:02	1	A	0.531	1	1	10082
Ford	Player Kit - Shirt Back	13:12:51	19	A	0.384	26	1.368	10071
ΑΝΖ	Playing Kit - Arm	13:13:08	2	A	0.240	2	1	10088
Dulux	Virtual Grass Sign - End of Wicket	13:13:10	9	A	6.162	9	1	10090
GJ Gardner	Virtual Grass Sign - End of Wicket	13:13:10	9	B	2.013	9	1	10090
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:13:10	9	B	1.871	9	1	10090
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:13:10	9	C	6.637	18	2	10090
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:13:33	1	C	3.345	1	1	10113
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:13:33	2	B	1.871	2	1	10113
Dulux	LED Sign - End of Wicket Signage	13:13:36	3	C	5.419	12	4	10116
GJ Gardner	LED Sightscreen	13:13:37	2	A	0.258	2	1	10117
GJ Gardner	LED Sightscreen - Homes	13:13:37	2	A	0.133	2	1	10117
GJ Gardner	Virtual Grass Sign - End of Wicket	13:13:36	3	B	2.013	3	1	10116
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:13:36	3	B	1.871	3	1	10116
Life Direct	LED Sign - End of Wicket Signage	13:13:37	2	B	1.747	4	2	10117
ΑΝΖ	LED Sign - End of Wicket Signage	13:13:36	3	C	0.336	21	7	10116
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:13:36	3	C	3.345	3	1	10116
Canterbury	Playing Kit - Shirt Front	13:13:50	12	A	0.208	12	1	10130
ΑΝΖ	Playing Kit - Shirt Front	13:13:50	12	A	0.531	12	1	10130
ΑΝΖ	LED Sight Screen	13:14:05	4	C	0.266	4	1	10145
ΑΝΖ	LED Sign - End of Wicket Signage	13:14:05	4	C	0.336	32	8	10145
Dulux	LED Sign - End of Wicket Signage	13:14:15	3	C	5.419	24	8	10155
Dulux	Virtual Grass Sign - End of Wicket	13:14:15	3	A	6.162	3	1	10155
GJ Gardner	Virtual Grass Sign - End of Wicket	13:14:14	4	B	2.013	4	1	10154
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:14:12	6	B	1.871	6	1	10152
ΑΝΖ	LED Sight Screen	13:14:16	2	C	0.266	2	1	10156
ΑΝΖ	LED Sign - End of Wicket Signage	13:14:15	3	C	0.336	24	8	10155
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:14:13	5	A	3.345	8	1.600	10153
Dulux	LED Sign - End of Wicket Signage	13:14:21	2	C	5.419	16	8	10161
Dulux	Virtual Grass Sign - End of Wicket	13:14:21	2	A	6.162	2	1	10161
GJ Gardner	Virtual Grass Sign - End of Wicket	13:14:21	2	B	2.013	2	1	10161
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:14:21	2	B	1.871	2	1	10161
ΑΝΖ	LED Sign - End of Wicket Signage	13:14:21	2	C	0.336	16	8	10161
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:14:21	2	C	3.345	4	2	10161
BRB	Grass Sign - Square of Wicket	13:14:23	1	A	2.083	1	1	10163
KFC	Virtual Grass Sign - Square of Wicket	13:14:24	1	A	1.623	1	1	10164
KFC	Virtual Grass Sign - Square of Wicket	13:14:27	2	A	1.623	2	1	10167
Life Direct	Virtual Grass Sign - Square of Wicket	13:14:28	1	A	3.361	1	1	10168
ΑΝΖ	Playing Kit - Arm	13:14:30	3	A	0.240	3	1	10170
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:14:33	1	C	3.345	1	1	10173
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:14:33	2	B	1.871	2	1	10173
GJ Gardner	Virtual Grass Sign - End of Wicket	13:14:36	2	B	2.013	2	1	10176
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:14:36	2	B	1.871	2	1	10176
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:14:36	2	C	3.345	2	1	10176
ΑΝΖ	LED Sight Screen	13:14:38	5	C	0.266	5	1	10178
Dulux	LED Sightscreen	13:14:43	2	A	0.266	2	1	10183
Dulux	LED Sign - End of Wicket Signage	13:14:37	8	C	5.419	25	3.125	10177
ΑΝΖ	LED Sign - End of Wicket Signage	13:14:37	8	C	0.336	56	7	10177
ΑΝΖ	Playing Kit - Arm	13:14:45	2	A	0.240	2	1	10185
Canterbury	Playing Kit - Shirt Front	13:14:45	10	A	0.208	10	1	10185
ΑΝΖ	Playing Kit - Shirt Front	13:14:45	10	A	0.531	10	1	10185
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:14:56	2	B	1.871	2	1	10196
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:14:56	2	C	3.345	2	1	10196
Dulux	LED Sightscreen	13:15:00	4	A	0.266	4	1	10200
Dulux	LED Sign - End of Wicket Signage	13:15:00	4	C	5.419	16	4	10200
Dulux	Virtual Grass Sign - End of Wicket	13:15:00	4	A	6.162	4	1	10200
ΑΝΖ	LED Sign - End of Wicket Signage	13:15:00	4	C	0.336	24	6	10200
GJ Gardner	Virtual Grass Sign - End of Wicket	13:14:59	10	B	2.013	10	1	10199
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	13:14:59	10	B	1.871	10	1	10199
ΑΝΖ	Virtual Grass Sign - End of Wicket	13:14:59	10	C	3.345	14	1.400	10199
Dulux	Stumps	13:15:10	1	D	0.296	12	12	10210
Canterbury	Playing Kit - Shirt Front	13:15:11	4	A	0.208	4	1	10211
Ford	Player Kit - Shirt Back	13:15:14	1	A	0.384	1	1	10214
ΑΝΖ	Playing Kit - Shirt Front	13:15:11	4	A	0.531	4	1	10211
